audspec_lengthL1norm_sma_amean,pcm_fftMag_spectralFlux_sma_amean,pcm_fftMag_spectralVariance_sma_amean,pcm_fftMag_spectralKurtosis_sma_stddev,pcm_fftMag_mfcc_sma[1]_amean,voicingFinalUnclipped_sma_de_stddev,audspec_lengthL1norm_sma_de_stddev,pcm_zcr_sma_de_stddev,pcm_fftMag_spectralEntropy_sma_de_stddev,pcm_fftMag_psySharpness_sma_de_stddev,v,a,song_id
-0.710592075,-0.154762161,-0.435756092,0.014110043,0.270423835,-0.239650439,0.359714036,0.082939123,0.186021549,-0.006129334,0.3611,0.364366667,1755
-0.816587045,-0.80211902,-0.820487701,-0.145940737,1.514917535,-0.560330571,-0.917872419,-0.979738371,-0.663433124,-0.7415425,-0.012883333,0.059483333,1756
-1.462522173,-1.072451123,-0.842633695,1.208559507,1.791964064,-0.37575633,-0.877064265,-0.826059097,-0.368227825,-0.588174106,0.121133333,-0.12105,1757
-0.457888848,-0.266356919,-0.190263539,-0.252230545,-0.033356727,-0.185640164,0.212970463,0.486423157,0.145505907,0.269018021,0.149416667,-0.203716667,1758
-0.697704724,-0.739430614,-0.32259782,-0.095081915,-0.16722771,0.097185811,-0.285162626,0.057641113,0.140527535,-0.121778651,0.324933333,0.11915,1759
-0.914187787,-0.523181931,-0.879928902,1.21443402,2.44483296,-0.871241889,-0.978432217,-1.137060862,-0.876294429,-0.92557933,-0.264115413,-0.577433267,176
0.232595347,-0.326689695,0.596649556,-0.445677891,-1.151947701,-0.233920653,-0.310520883,0.135341552,0.266259019,0.146230206,0.113133333,0.043466667,1760
0.177216265,-0.203291348,0.275360263,-0.388941411,-1.113730496,0.251138575,0.505181666,0.609212293,0.927994101,0.577609781,0.588633333,0.570516667,1761
-0.02966396,0.022476386,-0.246236541,-0.263092094,0.091310218,-0.294506091,0.592007998,0.056859463,0.084717485,-0.137062702,0.511933333,0.30435,1762
-0.639034004,-0.559659454,-0.677349745,2.153153673,0.948530422,-0.196348288,-0.29755148,-0.729743998,-0.283270422,-0.453922132,0.153583333,-0.0511,1763
-0.273362647,-0.713699268,-0.000997455,0.676806522,0.025669208,0.717693413,0.341393046,0.762869739,0.357200501,0.586091494,0.151816667,0.0115,1764
-0.414311185,-0.516293431,-0.145751101,-0.007068113,-0.675314102,0.042236227,-0.611893587,0.03473347,0.110848111,0.016494769,0.251066667,0.1718,1765
-1.048108038,-0.555944786,-0.80163273,1.025028196,1.828054947,-0.358379111,0.731245324,-0.701099083,-0.283177085,-0.607391435,-0.110366667,-0.190216667,1766
-1.326221217,-1.084733145,-0.654507109,0.218066209,1.083135593,-0.683098273,-1.279701433,-0.809922672,-0.662825062,-0.73390444,-0.223733333,-0.251866667,1767
-0.794958912,-0.738009529,-0.578033932,0.5550184,0.299838017,-0.53130592,-0.726459335,-0.507559491,-0.360446908,-0.607355173,0.002416667,-0.11865,1768
-0.535087632,-0.344690345,-0.483031841,-0.26436843,0.263455675,-0.107395715,-0.155329971,-0.194143478,-0.229657525,-0.335430404,0.361916667,0.265316667,1769
0.385859472,0.313340808,0.413987604,-0.398359416,-0.567113593,-0.078464994,0.416719351,0.715012003,0.025207016,0.332585323,0.146110823,0.045105427,177
-0.826303245,-1.165977722,0.927892572,-0.356100815,-0.539228092,-0.582686128,-0.765429885,1.443318892,-0.159376475,1.739339934,-0.024166667,-0.1373,1770
0.537412631,0.333918515,-0.696467272,-0.452752488,0.192179932,-0.838835725,-0.872976169,-0.891516897,-0.655800042,-0.660660262,0.0772,0.3241,1771
-0.871912506,-1.193343142,-0.691308974,-0.169063374,0.625137954,-0.554225062,-0.798309454,-0.782077,-0.515811082,-0.728948703,0.137,0.077516667,1772
-0.530644992,-0.716842796,-0.82063627,-0.426771282,2.136482093,-0.546898451,-0.557211865,-1.000118357,-0.785782875,-0.812396003,0.274966667,0.08295,1773
-0.212726015,-0.363628357,-0.273273174,0.325100922,-0.214345851,0.21253297,0.469018937,0.331317514,0.486939882,0.438567607,0.240166667,0.24495,1774
-0.914249493,-1.114363921,-0.758973466,-0.423978288,1.254744471,-0.491291351,-0.634409102,-0.847693007,-0.525803839,-0.753539084,0.052783333,-0.116883333,1775
-0.809931414,-0.867294868,-0.813270764,-0.415368217,2.354616249,-0.39228817,-0.588646975,-0.915376777,-0.6138604,-0.756982044,0.210216667,-0.119833333,1776
-0.465512369,-0.812517917,-0.787956211,-0.434740649,1.766697061,-0.297793673,-0.138363661,-0.818629054,-0.355631745,-0.676100318,0.373333333,0.200283333,1777
-1.387914584,-1.27683753,-0.81834716,-0.266169237,2.294719761,-0.463957456,-0.965697944,-0.936787127,-0.581295768,-0.77152546,0.048266667,-0.042533333,1778
-0.882970292,-1.045763131,-0.795740866,-0.397493051,2.046936607,-0.407880702,-0.519146206,-0.882595392,-0.579800052,-0.704659479,0.294833333,0.087633333,1779
-1.173686689,-1.254598754,3.365025538,-0.428023375,-1.171275159,1.067773921,-0.901734676,0.406708483,0.108085296,1.54498973,-0.132401428,-0.50485625,178
-0.741549506,-0.784124694,-0.659760047,-0.221353579,1.271337726,-0.615561947,-0.925490282,-0.827412454,-0.502870853,-0.669121282,0.220566667,-0.079333333,1780
-1.391620318,-0.678859367,-0.60041332,1.271628399,1.672988385,-0.272244465,-0.38492566,-0.761352094,-0.446288645,-0.714355322,0.09545,-0.144783333,1781
0.691996042,-0.182309971,-0.307394915,-0.444517815,-0.752747444,-0.775808083,-0.668759475,-0.649608753,-0.461043075,-0.648376658,0.069783333,0.281133333,1782
-0.29606833,-0.392310476,-0.060535572,-0.426008219,-0.396270582,-0.11303157,-0.554601903,-0.242517145,-0.049763705,-0.252237909,-0.0755,-0.02725,1783
-0.600074397,-0.55229803,0.306693313,-0.290028522,-0.253509655,0.004851724,0.191505928,0.482152686,0.214805295,0.326705138,0.337533333,0.176366667,1784
-0.23841188,0.466869493,-0.70168833,-0.289856011,0.758996085,0.036412511,0.290198403,-0.727993332,-0.148482202,-0.589604194,0.259216667,0.350283333,1785
-1.476565062,-0.28039751,-0.867747913,1.683401045,1.892222882,-0.797506123,-0.630338497,-1.070403252,-0.690037828,-0.899606586,-0.063783333,-0.148683333,1786
-0.051580983,-0.00651204,-0.5276765,-0.358685483,-0.064709651,-0.594521423,0.111847209,-0.461865368,-0.183700022,-0.469667567,0.073083333,-0.00735,1787
0.425817336,-0.219714514,0.679175925,-0.448772869,-1.305058204,0.599434396,-0.199249751,0.45695981,0.277891578,0.296309445,-0.169183333,0.347016667,1788
-0.707945785,-0.222752395,-0.286770002,0.104679617,0.203523798,0.087135203,-0.40037638,-0.008843695,-0.122401618,-0.232886049,0.239983333,0.31825,1789
-0.026392349,-0.159970089,-0.779843943,-0.432659406,0.919485367,-0.492794246,-0.593396289,-0.86223137,-0.408089244,-0.679855909,0.272099404,0.111276796,179
-1.367923726,-1.141131717,-0.75773904,0.690208317,1.161934841,-0.097251177,-0.989042692,-0.685223067,0.022001868,-0.462334032,-0.20075,-0.01305,1790
-0.722073751,-0.622619693,-0.497508365,0.062779708,-0.386367688,-0.655764378,-0.873416566,-0.575360319,-0.477221864,-0.599164689,0.280566667,0.05345,1791
-0.019194088,-0.1143494,0.813150188,-0.357749655,-0.945317647,0.451023555,1.017990155,1.217998727,0.901647819,0.712247446,0.383933333,0.176366667,1792
-0.341790421,0.243112145,-0.559929486,-0.008856588,-0.486292956,0.593798541,1.139706449,-0.09792993,0.453140432,-0.155019915,0.124116667,0.152766667,1793
-0.760123044,-0.579415966,-0.633953697,0.330951841,0.14035431,-0.282670796,0.125226416,-0.374711756,-0.081477122,-0.417108701,-0.05405,0.15845,1794
-0.483910553,-0.979491382,-0.422446629,-0.34089629,-0.1095588,-0.4324906,-0.03861193,-0.389394869,-0.363897859,-0.388369482,-0.041483333,-0.055783333,1795
0.430135613,0.140754389,0.398311504,-0.427540548,-0.810641563,-0.414455865,-0.042759874,0.298042612,0.279954546,0.057260034,0.440266667,0.537233333,1796
-0.620085931,-0.874142525,-0.318082651,-0.248070312,-0.33746067,-0.245662017,-0.430944287,-0.302649806,-0.1716482,-0.336719477,-0.030833333,0.098133333,1797
-0.546622648,-0.149725385,-0.204475893,-0.032456846,0.283797157,-0.187049128,0.892912213,0.589906555,0.483963084,0.520089223,0.198116667,0.021866667,1798
-0.425067909,-0.13194059,-0.782846071,-0.283630829,0.773790023,-0.140553327,0.891026763,-0.76258129,0.103870643,-0.46932694,0.353666667,0.1948,1799
-0.5531082,-0.716804901,0.32926282,-0.393521801,-0.297707614,-0.512425806,-0.567126482,0.840549458,-0.12470421,0.577633966,-0.038952817,-0.150233359,18
-1.043367185,-0.364468577,-0.869250617,2.549488118,2.141739353,-0.520691727,-0.552003489,-1.008927821,-0.516776634,-0.822508202,0.241459568,0.064080266,180
-1.142979851,-0.596059576,-0.866113477,2.922461,1.542028727,-0.471753722,-0.870065876,-1.054747832,-0.605150443,-0.841507636,-0.142816667,-0.223283333,1800
-0.270324645,-0.616536144,-0.756240175,-0.311682985,1.15390672,-0.679059244,-1.125516493,-0.90481756,-0.532554676,-0.726277806,-0.169383333,-0.06435,1801
0.095105563,-0.546785529,1.057218406,-0.206938104,-1.436270613,0.237988247,-0.726051279,0.457163921,0.202949582,0.535997326,0.3006,0.393516667,1802
-0.005331531,0.175901215,-0.654474906,-0.39775594,0.381005286,-0.726494354,-0.633825872,-0.751703998,-0.677398273,-0.758471623,0.1897,0.01195,1803
0.072548448,0.096640011,0.246238778,-0.4443554,-0.646953885,-0.237114304,-0.497273426,-0.079425194,-0.142399065,-0.167205121,0.219933333,0.47805,1804
0.137220189,-0.213047668,-0.129887036,-0.452269669,-0.65751539,-0.011398323,-0.351832809,-0.325225235,-0.241654746,-0.155180941,0.276866667,0.313416667,1805
0.470240007,0.149006987,1.305267834,-0.43553039,-0.923193681,0.051065733,-0.365104969,0.997427953,0.497578985,0.952619334,0.3861,0.442066667,1806
0.229845464,-0.193182479,0.555276829,-0.449045825,-1.09846761,0.192619617,-0.672074144,0.150515054,0.356591667,0.09216878,0.30325,0.394783333,1807
0.754464604,-0.014629307,1.410535419,-0.458207829,-1.273362648,0.014244816,-0.683879544,0.322181244,0.566563385,0.300321475,0.217766667,0.322633333,1808
0.043171249,-0.293023741,-0.28834366,-0.462241027,-0.141549159,-0.546992382,-0.718451352,-0.511690977,-0.182105341,-0.429648364,-0.016866667,0.221037037,1809
0.486201735,-0.668974282,-0.198620628,-0.464815939,-0.659455652,-0.702823764,-1.196201765,-0.792072493,-0.810537441,-0.64313108,-0.448293983,-0.048221453,181
-0.624124641,-0.941755233,0.316732507,-0.354265362,-1.674486391,1.272167585,0.983828222,0.77476029,0.766861254,1.133737063,0.0869,0.04805,1810
0.402808635,-0.167264081,0.241295003,-0.456589799,-0.71399727,-0.318834197,-0.528082495,0.004628141,0.000723829,-0.123229935,0.143566667,0.313833333,1811
-0.123799321,-0.532436727,0.856230549,-0.426845619,-0.399005827,-0.435026735,-0.281040036,0.986422232,0.024546233,0.661822194,0.212716667,0.2631,1812
0.360619719,-0.099637866,1.831424593,-0.421898034,-1.588006985,1.173446197,0.667507204,2.495798769,1.206224404,3.09175144,0.434383333,0.328383333,1813
0.52465133,0.162652919,-0.019986274,-0.455340704,-0.72032801,-0.05949095,-0.393586797,-0.225228248,0.043069686,-0.138326121,0.484416667,0.422883333,1814
-0.194032936,-0.274910671,-0.386410935,-0.220081205,0.012083757,-0.046434553,-0.347431779,-0.116986597,-0.053578145,-0.311272138,0.4617,0.42645,1815
-0.124248203,-0.584545716,-0.315358046,-0.385079568,0.061432173,-0.215510194,-0.026738627,0.030138212,0.092919637,-0.017872525,0.1526,0.212166667,1816
1.420864883,0.440312007,0.409693051,-0.46289789,-0.897662364,-0.087200569,-0.539566734,-0.014124297,-0.317905578,-0.063549022,0.4805,0.51335,1817
0.025665106,-0.83479472,-0.580603463,-0.402863158,0.401714192,-0.79093096,-1.045009475,-0.39825695,-0.686057337,-0.477485353,0.115916667,0.0629,1818
0.48273492,-0.660996512,0.672124649,-0.457213251,-0.896929605,-0.536753912,-0.783168841,1.042604712,-0.418507573,1.096747353,-0.0697,0.125,1819
-1.516238164,-1.25160152,-0.832585465,0.266922588,1.223248122,-0.188176299,-0.600168093,-0.931253348,-0.40637811,-0.697169977,-0.196832944,-0.428811645,182
0.588127729,-0.335746394,1.085916754,-0.451766658,-1.192440552,-0.121391421,-0.161508879,0.398964633,0.131271495,0.095350175,0.09275,0.269083333,1820
-0.039251587,0.264749547,0.013052703,-0.00567601,-0.477391432,-0.171080873,0.141101377,0.089590936,0.090397954,-0.135130645,0.339983333,0.4921,1821
0.223430199,-0.340718614,-0.71844404,-0.450799302,0.293093903,-0.341471547,-0.201499003,-0.816489094,-0.483629915,-0.74281497,0.033566667,0.012933333,1822
0.192777103,0.209186736,-0.734832854,-0.374885665,0.645505122,-0.424694335,-0.392935128,-0.687721957,-0.176386301,-0.668700215,-0.199083333,0.2532,1823
-0.709703138,-0.272635178,-0.430476903,2.036235898,0.600113044,-0.021730724,1.184973919,0.82472091,1.254005889,0.760268333,0.394733333,0.3907,1824
0.603250601,-0.08809693,1.575294954,-0.452345433,-0.928004034,0.25574119,-0.096003141,2.269213961,0.672346208,2.066068614,0.22565,0.300266667,1825
-0.425890084,-0.653753083,0.655454312,-0.441265105,-0.603569037,-0.610301816,-0.28163934,0.251971967,-0.234253747,-0.003128647,0.166583333,0.08875,1826
0.502252309,0.079051625,0.727288351,-0.462199485,-1.424334448,-0.295633262,-0.623397665,-0.141055508,0.145710847,-0.182610719,0.14305,0.49165,1827
0.99337488,-0.020639166,2.140916274,-0.46663705,-1.49558895,0.650626742,-0.876579522,0.044020583,0.05050459,0.144738186,0.2226,0.588733333,1828
-0.07038404,-0.199799341,-0.638042832,-0.412785108,0.63974442,-0.611616849,-0.713966529,-0.598324716,-0.623779911,-0.644039205,0.065483333,0.2527,1829
0.496621992,0.015651074,-0.277943356,-0.46622059,-0.523859856,-0.431833084,-0.79094512,-0.602631286,-0.366818047,-0.577818563,0.256616667,0.2769,1830
0.670046428,0.297546988,2.512873155,-0.436109568,-1.073306251,0.119353506,0.194712118,1.7121581,0.54906052,1.363049131,0.389333333,0.395483333,1831
-0.463919433,-0.162666437,-0.195027043,1.088194776,0.321140055,2.816673566,0.47967369,0.452618902,0.766065437,0.349037275,0.4011,0.234666667,1832
-0.182534006,-0.04798393,-0.461564089,-0.399716298,0.562454168,-0.409007873,-0.755837231,-0.375582479,-0.378180206,-0.535114275,0.14375,0.157083333,1833
-0.051872388,0.632550702,-0.351444757,1.638337313,-0.18283553,0.400113001,0.723742377,-0.027304643,0.372811287,0.004587378,0.503716667,0.4518,1834
-0.895794643,0.526357752,-0.677670215,0.986841471,0.66918992,-0.578459237,-0.531876612,-0.269070773,-0.414694021,-0.606718744,0.064933333,-0.08995,1835
-0.651263047,-0.573220513,-0.321388801,0.572254466,-0.45368726,-0.13576285,0.038302853,0.015946008,0.277446395,0.006131127,0.0782,0.21235,1836
-0.373376861,-0.848800611,-0.271172243,-0.376233782,-0.452651585,-0.711465408,-0.075142995,-0.281988071,-0.522902111,-0.297456887,-0.06505,-0.016466667,1837
0.320295553,-0.194621598,0.111312779,-0.45581351,-0.723163968,-0.443668379,-0.548548048,0.064928164,-0.193184408,-0.105331313,0.0678,0.353483333,1838
0.014294404,-0.028711283,-0.099441467,-0.441787928,-0.500838315,-0.251485734,-0.498749637,-0.356850533,-0.169592107,-0.401812527,0.42365,0.4105,1839
-0.44939197,-0.842361888,0.048904756,-0.431980886,0.267183279,-0.525763996,-0.878752957,-0.052654781,-0.497931188,-0.172755209,-0.155150127,-0.134907115,184
0.260187192,-0.155063786,-0.352715855,-0.351094793,-0.3300965,-0.442259415,-0.321910312,-0.337974357,-0.113487178,-0.443040893,0.13675,0.359416667,1840
-0.086894755,0.157729475,-0.245551883,-0.434442113,-0.101042343,-0.842592961,-1.103243832,-0.563170459,-0.729943476,-0.666234628,0.283433333,0.001516667,1841
0.565174251,0.132701643,0.298355178,-0.434681901,-1.058910483,-0.214570885,-0.652783645,-0.235566999,-0.027575642,-0.302889172,0.2249,0.43155,1842
-0.387309104,-0.60054874,-0.726418239,-0.404783959,0.675556305,-0.633127028,-0.518035062,-0.634948217,-0.255886638,-0.547815955,0.3012,0.277366667,1843
-0.100113996,-0.016082522,-0.254415608,-0.318845511,-0.347775061,-0.224997216,0.047614954,-0.296696239,-0.098284238,-0.43896959,0.48595,0.448283333,1844
0.079648761,0.05827351,0.502815798,-0.422552503,-0.800689106,1.101025464,-0.498784942,0.323379229,0.208485956,0.406691172,0.27735,0.3734,1845
0.136758152,-0.244297126,1.152626895,-0.366589207,-0.402397266,-0.134259956,-0.376174946,1.149449479,0.63387854,0.909249766,0.302116667,0.3641,1846
-0.742038617,-0.812710684,-0.299284062,-0.263797739,0.072078784,-0.359036628,-0.241021537,-0.045017238,0.057673822,0.034623342,-0.224366667,-0.1373,1847
0.550759346,0.135190414,-0.082300205,-0.459411515,-0.774550545,-0.043334833,-0.741832484,-0.501137135,-0.252435686,-0.473652984,0.200833333,0.293733333,1848
-0.080669238,-0.16848166,-0.171398948,-0.405119399,-0.205322875,-0.214570885,-0.047161284,-0.18711765,-0.135046352,-0.241015484,0.398933333,0.360866667,1849
-1.123628624,-1.119721164,-0.731581947,-0.330524693,1.849878254,-0.553849338,-0.936316605,-0.841086935,-0.549143966,-0.69279639,-0.176131169,-0.178500159,185
-0.185113291,-0.150265845,-0.786951677,-0.447055856,1.64018335,-0.637823573,-0.998414123,-0.970897533,-0.774509334,-0.758291539,-0.193566667,-0.077433333,1850
-0.672725035,-0.561749106,-0.690642958,0.408826442,0.854428457,-0.523603585,-0.569085379,-0.531383143,-0.529745844,-0.544871417,0.140333333,-0.021433333,1851
0.589513959,-0.161744677,-0.082899249,-0.458514181,-0.730075637,0.927722932,-0.623152086,-0.335624715,-0.020159448,-0.215835471,0.0969,0.259333333,1852
-0.43276593,0.050275023,0.654783281,-0.29034471,-0.293245386,-0.272995912,1.521341215,1.27651381,0.434988024,1.182225344,0.391466667,0.28425,1853
0.118266379,-0.360473702,-0.302409861,-0.446997948,-0.287462533,-0.78895841,-0.898776044,-0.682289859,-0.597549828,-0.649273185,0.126266667,0.263866667,1854
0.685247836,-0.194833117,-0.252300626,-0.467513059,-0.586451995,0.003724554,-0.999990231,-0.660385831,-0.668492765,-0.474987465,0.292433333,0.465983333,1855
1.301896637,1.126383496,2.953459233,-0.461173444,-1.322724339,1.733744085,-0.439582796,0.517767456,0.467017015,0.279853557,0.297916667,0.655116667,1856
0.20437915,-0.377042583,0.062993486,-0.461112114,-1.167660812,-0.231760242,-0.457937362,-0.374930202,-0.00750301,-0.196245596,0.178533333,0.346166667,1857
0.515661602,-0.306442149,0.695314338,-0.455302533,-0.774549558,-0.13980188,-0.468990122,0.468674986,-0.11464865,0.198557893,0.238233333,0.3835,1858
0.086944883,-0.737605264,0.307080807,-0.465443516,-1.714256311,0.349766032,0.473888212,0.302726584,0.268483891,0.582029645,0.292466667,0.318733333,1859
-0.690867156,-0.564567908,-0.820370217,-0.242711758,1.961503186,-0.675677731,-0.771089491,-0.934607061,-0.590644887,-0.785612477,-0.182694307,-0.179495849,186
-0.404319956,-0.563793844,-0.777030748,-0.025096332,1.146074832,-0.716725539,-0.787084093,-0.929600584,-0.666243591,-0.793025175,-0.166866667,0.115233333,1860
-0.744264924,-0.02945977,-0.462832737,0.051956536,0.386051989,0.16406462,0.89771939,0.322542487,0.292832466,0.336153753,0.18275,0.265416667,1861
-0.23230517,0.182676229,-0.264220787,-0.359485958,-0.054470216,-0.553097891,-0.302836574,0.073569257,-0.069631603,0.000461539,0.12805,0.278433333,1862
-0.5440514,-0.488105902,0.009460633,-0.340688686,-0.562939659,0.104418491,0.295216631,0.204918133,0.383667143,0.1354469,0.500866667,0.462416667,1863
0.504553392,0.157499034,1.082269373,-0.457791773,-1.304310202,0.182475078,-0.467468429,-0.018028281,0.258983069,0.100357189,0.304351852,0.690633333,1864
-0.087972847,0.068908173,-0.598396345,-0.42664569,0.284893767,-0.337714311,0.733706878,-0.547875533,-0.145578253,-0.329896976,0.499966667,0.4387,1865
0.260468383,-0.341254945,-0.518764948,-0.457054454,1.386445807,-0.12336397,-0.289521458,-0.610589315,-0.265383371,-0.542018194,0.135333333,0.2336,1866
0.069829902,-0.38444618,-0.713874329,-0.443739871,1.56040084,-0.386370523,-0.782889751,-0.79058582,-0.39613434,-0.715641336,0.069016667,0.060766667,1867
-0.162474279,0.228760653,0.267784549,-0.18638004,-0.491051034,-0.438032524,-0.293378495,0.197787595,-0.245069688,-0.160489038,0.309233333,0.23705,1868
-0.548200886,-0.439115416,-0.823771771,-0.265369023,1.45600034,-0.244628777,-0.808805982,-0.905551253,-0.494918924,-0.766228207,-0.049933333,0.048083333,1869
-1.292069952,-1.352585266,-0.83453642,0.227822342,1.608336351,-0.816010513,-0.582921604,-0.849254418,-0.596669903,-0.762808947,-0.250724095,-0.644306053,187
-0.342091999,-0.682968529,0.641320097,-0.152685973,-0.506040782,0.028146591,-0.162263213,0.129012831,0.069742191,0.027594618,0.439216667,0.49745,1870
0.574267342,-0.20694124,1.412045981,-0.420005549,-0.864224685,-0.126745483,-0.083377835,0.40969574,0.017096076,0.524384667,0.548616667,0.563666667,1871
0.162112967,-0.191969707,-0.149660332,-0.392549415,0.117673832,-0.40769284,-0.907832796,-0.289157901,-0.404605612,-0.373075454,-0.03575,0.300116667,1872
-0.309251273,-0.331570847,-0.666952895,-0.375456752,0.789707065,-0.416616276,-0.518740915,-0.45398957,-0.352106054,-0.528524497,0.193533333,0.060444444,1873
0.826611383,0.060429295,-0.027102933,-0.464763287,-0.878047851,-0.168075084,-0.521588923,-0.35037289,0.052618001,-0.266142626,0.280166667,0.437,1874
-0.944628351,-0.527806468,1.888939821,3.318262689,-0.336717662,0.458068373,1.353426996,3.547208081,1.662748836,3.732413244,0.5064,0.470616667,1875
0.010337102,0.352579594,-0.471534931,-0.412195533,-0.227261555,-0.36955689,0.448487834,-0.554661281,-0.247048769,-0.523172039,0.39875,0.391183333,1876
-0.023390478,-0.255076416,0.653535495,-0.363872217,-0.760128586,0.498458665,1.266749092,1.061250615,0.758120713,0.880588185,0.334116667,0.485883333,1877
-0.225413477,-0.024944804,-0.318993761,-0.400608739,-0.357488642,-0.166478259,0.782207531,-0.152043376,0.195682476,-0.212635357,0.528566667,0.407766667,1878
0.453429686,0.771608694,1.780398573,-0.251579969,-1.366428923,1.871822526,0.007664856,0.948407516,0.919049875,0.767926597,-0.043866667,0.57305,1879
0.15367269,-0.453758018,-0.185606666,-0.295036398,-0.267400499,-0.45099499,-0.858159586,-0.34456049,-0.110836104,-0.406951337,-0.201807038,-0.136863564,188
-0.215782046,-0.406920771,-0.446924244,-0.445299656,0.149875356,-0.355279391,0.204962229,-0.35825302,-0.245723389,-0.288234367,0.220574074,-0.17037037,1880
0.39610625,-0.361724933,-0.232889086,-0.464701893,-0.251078171,-0.399896574,-0.679366607,-0.491838781,-0.422305742,-0.435736735,0.388333333,0.494116667,1881
0.799218178,0.048490198,0.120250811,-0.462664539,-0.976157049,-0.119512803,-0.444862753,-0.31534768,-0.124481502,-0.138165827,0.342483333,0.424083333,1882
-0.317823601,0.015485416,-0.434915304,-0.326590726,-0.138818027,0.793871383,1.26049954,-0.13737274,0.189080998,-0.066764265,0.3245,0.23385,1883
0.680329175,0.021359752,0.863940194,-0.446086338,-1.381621059,0.441160809,0.209916492,1.311377848,0.774354513,1.339439946,0.474866667,0.429466667,1884
-0.097711626,-0.591810357,-0.51285702,-0.420765179,0.309636818,-0.666002847,-0.992400558,-0.700010696,-0.48718494,-0.624912781,-0.283933333,0.203016667,1885
-1.057223184,-0.482184271,-0.82533344,0.98222934,1.091477684,-0.861567005,-0.254176601,-0.806875434,-0.557046575,-0.75513633,-0.213933333,-0.10315,1886
-0.298968232,-0.282129762,-0.050518154,-0.01217587,-0.537515682,-0.052727924,-0.286149314,-0.258437567,0.13498195,-0.372247667,0.1823,0.2646,1887
-0.892942603,-1.2427426,-0.728618715,-0.041506734,0.927907291,-0.755143282,-0.907121838,-0.785601464,-0.651300257,-0.748886656,-0.115633333,-0.187416667,1888
0.849625215,0.041566776,0.026333492,-0.461215033,-0.793274873,-0.11096509,-1.003314024,-0.684150188,-0.488905703,-0.562518298,0.310666667,0.4615,1889
2.066960129,1.131138792,-0.499697821,-0.46032992,-0.477160735,-0.057330539,0.162261582,-0.692462845,-0.281361103,-0.626494944,0.355192778,0.382488523,189
0.845465178,-0.247612978,0.5285768,-0.465310988,-1.322921724,0.399455485,0.231689857,-0.225729029,-0.313955566,0.015833752,0.455666667,0.43285,1890
-0.994030104,-0.53500233,-0.535812594,4.149809738,0.722189474,-0.204520278,0.410694799,-0.263143726,0.101008581,-0.255963569,0.244116667,0.050333333,1891
0.594259238,0.092203728,0.830728366,-0.443121148,-0.694212286,-0.245755948,0.50166177,0.69631368,-0.128656709,0.009709953,0.16355,0.481883333,1892
-0.744008933,-0.347683538,0.501988842,0.296934124,-0.766244911,0.29077742,0.365053865,1.114698557,0.607420849,0.917215774,0.400483333,0.413366667,1893
-0.098891459,-0.27717425,-0.177542896,-0.118425479,-0.289549415,-0.284549415,0.336892795,0.359397791,0.287764022,0.34056476,0.078766667,0.245066667,1894
0.385902994,-0.274133331,-0.255071348,-0.454006178,-0.322171338,-0.176622797,-0.470297206,-0.44159599,-0.380129386,-0.455050357,0.455583333,0.4153,1895
-0.365791757,-0.270788665,-0.836461277,-0.361348275,2.071327691,-0.790555236,-1.13838513,-1.031848268,-0.870398143,-0.853482493,0.045166667,-0.389314815,1896
-0.654448274,-0.810663791,-0.689169511,-0.289105247,0.766162755,-0.558076229,-0.746662209,-0.767879291,-0.5274664,-0.70721537,-0.043483333,0.10695,1897
-0.036307938,-0.387659212,-0.036171992,-0.425445565,-0.527865147,-0.506696021,-0.298936808,-0.088214785,0.032675605,-0.123269275,0.15535,0.173055556,1898
-0.807355138,-0.739262292,-0.851197591,-0.229139325,2.090119498,-0.316391994,-0.146657607,-0.928678222,-0.357391698,-0.731028663,0.279333333,0.03695,1899
1.641426266,2.29667147,0.252606302,-0.334600166,0.093400084,-0.307374626,0.324879096,0.112501447,0.102686179,-0.032326816,-0.007974413,0.280864024,19
-0.642566547,-1.112911044,-0.668101792,-0.429146494,0.2037799,-0.850107434,-1.304785606,-0.91302707,-0.834993024,-0.86879729,-0.288456815,-0.316514588,190
0.367012256,-0.036223131,0.847098137,-0.444395755,-0.671713439,-0.103074893,-0.474766653,0.353611097,0.088166297,0.103020849,0.298283333,0.631966667,1900
0.317892156,-0.250833593,-0.002434878,-0.455972016,-0.943222008,0.87183404,-0.011860665,-0.30325999,-0.0990577,-0.07016395,0.0752,0.54435,1901
1.236827253,0.582881044,0.018408022,-0.464249653,-0.921667736,-0.183667615,-1.033158108,-0.466765473,0.012340208,-0.391356588,0.090833333,0.6127,1902
0.745821324,0.122560849,0.138862566,-0.464650311,-1.017972583,-0.134917472,-1.10138978,-0.471431885,-0.168505659,-0.428687703,-0.366766667,0.6538,1903
-0.219218724,-0.207644025,-0.498984923,-0.422617604,-0.192023077,-0.792903509,-0.668300858,-0.675681409,-0.664528177,-0.73190831,-0.051233333,-0.014816667,1904
1.203363008,0.052904551,0.11081919,-0.46793977,-1.197075444,0.378508891,-0.987942758,-0.34315582,-0.337223373,-0.23045164,-0.001,0.532233333,1905
0.746797463,-0.156747552,-0.29730508,-0.463669476,-0.445697849,-0.050003928,-0.599551332,-0.621885223,-0.451300829,-0.420092227,0.0635,0.263433333,1906
